|0|code
919|[satisfied, with, life, ,, so, happy, ,, and, so, comfortable, ,, and, there, was, his, house, weaving, ,, weaving, ,, weaving, around, ., He, watched, his, chance, ,, and, by, and, by, when, the, steps, got, in, his, neighborhood, he, made, a, jump, and, climbed, up, and, got, on, the, portico, ., And, the, house, went, on, weaving, and, weaving, and, weaving, ,, but, he, watched, the, door, ,, and, when, it, came, around, his, way, he, plunged, through, it, ., He, got, to, the, stairs, ,, and, when, he, went, up, on, all, fours, the, house, was, so, unsteady, ...]|1
920|[I, was, once, a, sharpshooter, ,, but, now, I, practise, a, much, higher, and, equally, as, deadly, a, profession, ., It, was, n't, so, very, long, ago, that, I, became, a, member, of, your, cult, ,, and, for, the, time, I, 've, been, in, the, business, my, record, is, one, that, ca, n't, be, scoffed, at, ., As, to, the, burglars, ,, I, am, perfectly, familiar, with, these, people, ., I, have, always, had, a, good, deal, to, do, with, burglars, --, not, officially, ,, but, through, their, attentions, to, me, ., I, never, suffered, anything, at, the, hands, of, ...]|1
921|[,, have, lately, received, more, letters, than, anybody, else, urging, me, to, lead, a, righteous, life, ., I, have, more, friends, who, want, to, see, me, develop, on, a, high, level, than, anybody, else, ., Young, John, D., Rockefeller, ,, two, weeks, ago, ,, taught, his, Bible, class, all, about, veracity, ,, and, why, it, was, better, that, everybody, should, always, keep, a, plentiful, supply, on, hand, ., Some, of, the, letters, I, have, received, suggest, that, I, ought, to, attend, his, class, and, learn, ,, too, ., Why, ,, I, know, Mr., Rockefeller, ,, and, he, is, a, good, ...]|1
922|[,, by, the, American, line, ,, whose, watertight, compartments, have, no, passage, through, them, ;, no, doors, to, be, left, open, ,, and, consequently, no, way, for, water, to, get, from, one, of, them, to, another, in, time, of, collision, ., If, you, nullify, the, peril, which, collisions, threaten, you, with, ,, you, nullify, the, only, very, serious, peril, which, attends, voyages, in, the, great, liners, of, our, day, ,, and, makes, voyaging, safer, than, staying, at, home, ., When, the, Paris, was, half-torn, to, pieces, some, years, ago, ,, enough, of, the, Atlantic, ebbed, and, flowed, through, one, end, ...]|1
923|[He, is, Secretary, of, State, and, I, am, a, gentleman, ., It, could, not, happen, in, any, other, country, ., Our, institutions, give, men, the, positions, that, of, right, belong, to, them, through, merit, ;, all, you, men, have, won, your, places, ,, not, by, heredities, ,, and, not, by, family, influence, or, extraneous, help, ,, but, only, by, the, natural, gifts, God, gave, you, at, your, birth, ,, made, effective, by, your, own, energies, ;, this, is, the, country, to, live, in, ., Now, ,, there, is, one, invisible, guest, here, ., A, part, of, me, is, present, ;, ...]|1
924|[ever, see, England, again, ., But, I, shall, go, with, the, recollection, of, the, generous, and, kindly, welcome, I, have, had, ., I, suppose, I, must, say, ``, Good-bye, ., '', I, say, it, not, with, my, lips, only, ,, but, from, the, heart, ., MR., CHAIRMAN, AND, FELLOW-SAVAGES, ,, --, I, am, very, glad, indeed, to, have, that, portrait, ., I, think, it, is, the, best, one, that, I, have, ever, had, ,, and, there, have, been, opportunities, before, to, get, a, good, photograph, ., I, have, sat, to, photographers, twenty-two, times, to-day, ., Those, sittings, added, to, those, ...]|1
925|[I, have, heard, it, to-night, ., I, have, heard, it, all, night, ., I, wish, somebody, would, change, that, subject, ;, that, is, a, very, sore, subject, to, me, ., I, was, so, relieved, when, judge, Leventritt, did, find, something, that, was, not, taxable, --, when, he, said, that, the, commissioner, could, not, tax, your, patience, ., And, that, comforted, me, ., We, 've, got, so, much, taxation, ., I, do, n't, know, of, a, single, foreign, product, that, enters, this, country, untaxed, except, the, answer, to, prayer, ., On, an, occasion, like, this, the, proprieties, require, that, you, merely, ...]|1
926|[King, John, ,, and, portions, of, the, liberties, secured, thus, by, those, hardy, Barons, from, that, reluctant, King, John, are, a, part, of, our, Declaration, of, Independence, ,, of, our, Fourth, of, July, ,, of, our, American, liberties, ., And, the, second, of, those, Fourths, of, July, was, not, born, ,, until, four, centuries, later, ,, in, ,, Charles, the, First, 's, time, ,, in, the, Bill, of, Rights, ,, and, that, is, ours, ,, that, is, part, of, our, liberties, ., The, next, one, was, still, English, ,, in, New, England, ,, where, they, established, that, principle, which, remains, ...]|1
927|[not, a, lecturer, any, longer, ., I, reformed, long, ago, ,, and, I, break, over, and, commit, this, sin, only, just, one, time, this, year, :, and, that, is, moderate, ,, I, think, ,, for, a, person, of, my, disposition, ., It, is, not, my, purpose, to, lecture, any, more, as, long, as, I, live, ., I, never, intend, to, stand, up, on, a, platform, any, more, --, unless, by, the, request, of, a, sheriff, or, something, like, that, ., First, of, all, ,, no, --, second, of, all, --, I, wish, to, offer, my, thanks, for, the, honor, done, ...]|1
928|[&, c., ,, with, the, busy, crowd, passing, to, and, fro, --, tis, a, perfect, fairy, palace, --, beautiful, beyond, description, ., The, Machinery, department, is, on, the, main, floor, ,, but, I, can, not, enumerate, any, of, it, on, account, of, the, lateness, of, the, hour, (, past, 8, o'clock, ., ), It, would, take, more, than, a, week, to, examine, everything, on, exhibition, ;, and, as, I, was, only, in, a, little, over, two, hours, tonight, ,, I, only, glanced, at, about, one-third, of, the, articles, ;, and, having, a, poor, memory, ;, I, have, enumerated, scarcely, any, ...]|1
929|[to, see, a, good, old-fashioned, negro, ., My, love, to, all, Truly, your, brother, MY, DEAR, SISTER, ,, --, I, have, already, written, two, letters, within, the, last, two, hours, ,, and, you, will, excuse, me, if, this, is, not, lengthy, ., If, I, had, the, money, ,, I, would, come, to, St., Louis, now, ,, while, the, river, is, open, ;, but, within, the, last, two, or, three, weeks, I, have, spent, about, thirty, dollars, for, clothing, ,, so, I, suppose, I, shall, remain, where, I, am, ., I, only, want, to, return, to, avoid, night-work, ,, which, is, ...]|1
930|[troubles, that, I, curse, awhile, and, forget, ,, would, disturb, her, slumbers, for, some, time, ., ), (, Parenthesis, No, ., 2, --, Possibly, because, she, is, deprived, of, the, soothing, consolation, of, swearing, ., ), Tell, her, the, good, news, and, me, the, bad, ., Putting, all, things, together, ,, I, begin, to, think, I, am, rather, lucky, than, otherwise, --, a, notion, which, I, was, slow, to, take, up, ., The, other, night, I, was, about, to, round, to, for, a, storm, --, but, concluded, that, I, could, find, a, smoother, bank, somewhere, ., I, landed, 5, miles, ...]|1
931|[The, birds, that, fly, over, the, land, carry, their, provisions, with, them, ., Only, the, crow, and, the, raven, tarry, with, us, ., Our, city, lies, in, the, midst, of, a, desert, of, the, purest, --, most, unadulterated, ,, and, compromising, sand, --, in, which, infernal, soil, nothing, but, that, fag-end, of, vegetable, creation, ,, ``, sage-brush, ,, '', ventures, to, grow, ., If, you, will, take, a, Lilliputian, cedar, tree, for, a, model, ,, and, build, a, dozen, imitations, of, it, with, the, stiffest, article, of, telegraph, wire, --, set, them, one, foot, apart, and, then, try, to, walk, ...]|1
932|[do, n't, believe, it, would, take, him, six, months, to, make, $, 100,000, here, ,, if, he, had, 3,000, dollars, to, commence, with, ., I, suppose, he, ca, n't, leave, his, family, though, ., Tell, Mrs., Benson, I, never, intend, to, be, a, lawyer, ., I, have, been, a, slave, several, times, in, my, life, ,, but, I, 'll, never, be, one, again, ., I, always, intend, to, be, so, situated, (, unless, I, marry, ,, ), that, I, can, ``, pull, up, stakes, '', and, clear, out, whenever, I, feel, like, it, ., We, are, very, thankful, to, you, ...]|1
933|[Love, to, all, ., Very, Respectfully, MY, DEAR, BROTHER, ,, --, Wasson, got, here, night, before, last, ``, from, the, wars, ., '', Tell, Lockhart, he, is, not, wounded, and, not, killed, --, is, altogether, unhurt, ., He, says, the, whites, left, their, stone, fort, before, he, and, Lieut, ., Noble, got, there, ., A, large, amount, of, provisions, and, ammunition, ,, which, they, left, behind, them, ,, fell, into, the, hands, of, the, Indians, ., They, had, a, pitched, battle, with, the, savages, some, fifty, miles, from, the, fort, ,, in, which, Scott, (, sheriff, ), and, another, man, ...]|1
934|[send, you, ,, per, next, mail, ,, a, pinch, of, decom, ., (, decomposed, rock, ), which, I, pinched, with, thumb, and, finger, from, ``, Wide, West, '', ledge, awhile, ago, ., Raish, and, I, have, secured, 200, out, of, a, 400, ft., in, it, ,, which, perhaps, (, the, ledge, ,, I, mean, ), is, a, spur, from, the, W., W., --, our, shaft, is, about, 100, ft., from, the, W., W., shaft, ., In, order, to, get, in, ,, we, agreed, to, sink, 30, ft., We, have, sub-let, to, another, man, for, 50, ft., ,, and, we, pay, ...]|1
935|[finally, ,, though, I, do, n't, remember, her, name, ,, now, ., I, was, introduced, to, her, in, San, Francisco, by, Hon, ., A, ., B., Paul, ,, and, saw, her, afterwards, in, Gold, Hill, ., They, were, a, very, pleasant, lot, of, girls, --, she, and, her, sisters, ., P., S., I, have, just, heard, five, pistol, shots, down, street, --, as, such, things, are, in, my, line, ,, I, will, go, and, see, about, it, ., P., S., No, 2, --, 5, A.M., --, The, pistol, did, its, work, well, --, one, man, --, a, Jackson, County, Missourian, ...]|1
936|[steamer, I, came, here, in, sails, tomorrow, ,, and, as, soon, as, she, is, gone, I, shall, sail, for, the, other, islands, of, the, group, and, visit, the, great, volcano, --, the, grand, wonder, of, the, world, ., Be, gone, two, months, ., Yrs, ., MY, DEAR, MOTHER, AND, SISTER, ,, --, 11, O'clock, at, night., --, This, is, the, infernalist, darkest, country, ,, when, the, moon, do, n't, shine, ;, I, stumbled, and, fell, over, my, horse, 's, lariat, a, minute, ago, and, hurt, my, leg, ,, so, I, must, stay, here, tonight, ., I, got, the, same, leg, ...]|1
937|[soon, the, other, ship, swept, down, upon, us, with, all, her, sails, set, ,, and, made, a, fine, show, in, the, luminous, starlight, ., She, passed, within, a, hundred, yards, of, us, ,, so, we, could, faintly, see, persons, on, her, decks, ., We, had, two, minutes, ', chat, with, each, other, ,, through, the, medium, of, hoarse, shouting, ,, and, then, she, bore, away, to, windward, ., In, the, morning, she, was, only, a, little, black, peg, standing, out, of, the, glassy, sea, in, the, distant, horizon, --, an, almost, invisible, mark, in, the, bright, sky, ., Dead, calm, ...]|1
938|[Yrs, ., DR., FOLKS, ,, --, We, are, far, up, the, intensely, blue, and, ravishingly, beautiful, Mediterranean, ., And, now, we, are, just, passing, the, island, of, Minorca, ., The, climate, is, perfectly, lovely, and, it, is, hard, to, drive, anybody, to, bed, ,, day, or, night, ., We, remain, up, the, whole, night, through, occasionally, ,, and, by, this, means, enjoy, the, rare, sensation, of, seeing, the, sun, rise, ., But, the, sunsets, are, soft, ,, rich, ,, warm, and, superb, !, We, had, a, ball, last, night, under, the, awnings, of, the, quarter, deck, ,, and, the, share, ...]|1
939|[I, found, out, at, 10, o'clock, ,, last, night, ,, that, I, was, to, lecture, tomorrow, evening, and, so, you, must, be, aware, that, I, have, been, working, like, sin, all, night, to, get, a, lecture, written, ., I, have, finished, it, ,, I, call, it, ``, Frozen, Truth, ., '', It, is, a, little, top-heavy, ,, though, ,, because, there, is, more, truth, in, the, title, than, there, is, in, the, lecture, ., But, thunder, ,, I, must, n't, sit, here, writing, all, day, ,, with, so, much, business, before, me, ., Good, by, ,, and, kind, regards, to, ...]|1
940|[to, flourish, on, substantials, rather, than, luxuries, ., (, But, you, see, I, know, the, girl, --, she, do, n't, care, anything, about, luxuries, ., ), She, is, a, splendid, girl, ., She, spends, no, money, but, her, usual, year, 's, allowance, ,, and, she, spends, nearly, every, cent, of, that, on, other, people, ., She, will, be, a, good, sensible, little, wife, ,, without, any, airs, about, her, ., I, do, n't, make, intercession, for, her, beforehand, and, ask, you, to, love, her, ,, for, there, is, n't, any, use, in, that, --, you, could, n't, help, it, if, ...]|1
941|[always, has, been, ), of, becoming, valuable, ., Let, her, rest, easy, on, that, point, ., This, letter, is, his, ample, authority, to, sell, my, share, of, the, land, immediately, and, appropriate, the, proceeds, --, giving, no, account, to, me, ,, but, repaying, the, amount, to, Ma, first, ,, or, in, case, of, her, death, ,, to, you, or, your, heirs, ,, whenever, in, the, future, he, shall, be, able, to, do, it, ., Now, ,, I, want, no, hesitation, in, this, matter, ., I, renounce, my, ownership, from, this, date, ,, for, this, purpose, ,, provided, it, is, sold, ...]|1
942|[and, I, stick, to, it, yet, on, Livy, 's, account, ,, and, shall, always, continue, to, do, so, ,, without, a, pang, ., But, somehow, it, seems, a, pity, that, you, quit, ,, for, Mrs., T., did, n't, mind, it, if, I, remember, rightly, ., Ah, ,, it, is, turning, one, 's, back, upon, a, kindly, Providence, to, spurn, away, from, us, the, good, creature, he, sent, to, make, the, breath, of, life, a, luxury, as, well, as, a, necessity, ,, enjoyable, as, well, as, useful, ,, to, go, and, quit, smoking, when, then, ai, n't, any, sufficient, excuse, for, ...]|1
943|[I, do, n't, doubt, they, hired, me, ., I, once, gave, them, a, packed, house, free, of, charge, ,, and, they, never, even, had, the, common, politeness, to, thank, me, ., They, left, me, to, shift, for, myself, ,, too, ,, a, la, Bret, Harte, at, Harvard, ., Get, me, rid, of, Buffalo, !, Otherwise, I, 'll, have, no, recourse, left, but, to, get, sick, the, day, I, lecture, there, ., I, can, get, sick, easy, enough, ,, by, the, simple, process, of, saying, the, word, --, well, never, mind, what, word, --, I, am, not, going, to, lecture, there, ...]|1
944|[its, plaster-and-timber, dwellings, ,, with, upper, stories, far, overhanging, the, street, ,, and, thus, marking, their, date, ,, say, three, hundred, years, ago, ;, the, stately, city, walls, ,, the, castellated, gates, ,, the, ivy-grown, ,, foliage-sheltered, ,, most, noble, and, picturesque, ruin, of, St., Mary, 's, Abbey, ,, suggesting, their, date, ,, say, five, hundred, years, ago, ,, in, the, heart, of, Crusading, times, and, the, glory, of, English, chivalry, and, romance, ;, the, vast, Cathedral, of, York, ,, with, its, worn, carvings, and, quaintly, pictured, windows, ,, preaching, of, still, remoter, days, ;, the, outlandish, names, of, streets, ...]|1
945|[that, they, wished, to, visit, Livy, when, she, came, ,, but, that, she, had, given, them, no, encouragement, ., I, feared, that, those, people, would, merely, comprehend, that, their, courtesies, were, not, wanted, ,, and, yet, not, know, exactly, why, they, were, not, wanted, ., I, came, away, feeling, that, in, return, for, your, constant, and, tireless, efforts, to, secure, our, bodily, comfort, and, make, our, visit, enjoyable, ,, I, had, basely, repaid, you, by, making, you, sad, and, sore-hearted, and, leaving, you, so, ., And, the, natural, result, has, fallen, to, me, likewise, --, for, a, guilty, conscience, has, ...]|1
946|[the, languages, of, the, earth, and, is, adored, by, all, nations, and, known, to, all, creatures, ., Yet, I, have, conversed, as, familiarly, with, the, author, of, it, as, I, do, with, my, own, great-grandchildren, ., I, wish, you, could, see, old, Cambridge, and, Ponkapog, ., I, love, them, as, dearly, as, ever, ,, but, privately, ,, my, dear, ,, they, are, not, much, improvement, on, idiots, ., It, is, melancholy, to, hear, them, jabber, over, the, same, pointless, anecdotes, three, and, four, times, of, an, evening, ,, forgetting, that, they, had, jabbered, them, over, three, or, four, times, the, ...]|1
947|[gush, ,, but, I, thought, a, lot, of, his, similes, were, ever, so, vivid, and, good, ., But, it, 's, just, my, luck, ;, every, time, I, go, into, convulsions, of, admiration, over, a, picture, and, want, to, buy, it, right, away, before, I, 've, lost, the, chance, ,, some, wretch, who, really, understands, art, comes, along, and, damns, it, ., But, I, do, n't, mind, ., I, would, rather, have, my, ignorance, than, another, man, 's, knowledge, ,, because, I, have, got, so, much, more, of, it, ., I, send, you, No, ., 5, today, ., I, have, written, ...]|1
948|[subordinate, capacity, of, a, party, who, is, merely, the, agent, of, better, and, wiser, men, --, men, whom, the, country, can, not, venture, to, laugh, at, ., I, will, ask, the, President, to, recommend, the, thing, in, his, message, (, and, if, he, should, ask, me, to, sit, down, and, frame, the, paragraph, for, him, I, should, blush, --, but, still, I, would, frame, it, ., ), Next, I, would, get, a, prime, leader, in, Congress, :, I, would, also, see, that, votes, enough, to, carry, the, measure, were, privately, secured, before, the, bill, was, offered, ., This, I, would, ...]|1
949|[boy, 's, and, girl, 's, hook, ,, that, darn, word, bothers, me, some, ,, nights, ,, but, it, never, did, until, I, had, ceased, to, regard, the, volume, as, being, for, adults, ., Do, n't, bother, to, answer, now, ,, (, for, you, 've, writing, enough, to, do, without, allowing, me, to, add, to, the, burden, ,, ), but, tell, me, when, you, see, me, again, !, Which, we, do, hope, will, be, next, Saturday, or, Sunday, or, Monday, ., Could, n't, you, come, now, and, mull, over, the, alterations, which, you, are, going, to, make, in, your, MS, ,, ...]|1
950|[;, I, read, it, last, night, and, it, was, better, ;, I, read, it, aloud, to, the, household, this, morning, and, it, was, better, than, ever, ., So, it, would, be, worth, going, a, long, way, to, see, it, well, played, ;, for, without, any, question, an, actor, of, genius, always, adds, a, subtle, something, to, any, man, 's, work, that, none, but, the, writer, knew, was, there, before, ., Even, if, he, knew, it, ., I, have, heard, of, readers, convulsing, audiences, with, my, ``, Aurelia, 's, Unfortunate, Young, Man, ., '', If, there, is, anything, really, funny, in, ...]|1
951|[you, some, time, ago, ), but, I, had, my, doubts, about, 1, and, 2, ., Do, not, hesitate, to, squelch, them, ,, even, with, derision, and, insult, ., Today, I, am, deep, in, a, comedy, which, I, began, this, morning, --, principal, character, ,, that, old, detective, --, I, skeletoned, the, first, act, and, wrote, the, second, ,, today, ;, and, am, dog-tired, ,, now, ., Fifty-four, close, pages, of, MS, in, 7, hours, ., Once, I, wrote, 55, pages, at, a, sitting, --, that, was, on, the, opening, chapters, of, the, ``, Gilded, Age, '', novel, ., When, I, ...]|1
952|[that, turn, I, saw, two, wagons, there, bunched, together, --, one, of, them, full, of, people, ., I, said, ,, ``, Just, so, --, they, are, staring, petrified, at, the, remains, ., '', But, when, I, got, amongst, that, bunch, ,, there, sat, Ida, in, her, buggy, and, nobody, hurt, ,, not, even, the, horse, or, the, vehicle, ., Ida, was, pale, but, serene, ., As, I, came, tearing, down, ,, she, smiled, back, over, her, shoulder, at, me, and, said, ,, ``, Well, ,, we, 're, alive, yet, ,, are, n't, we, ?, '', A, miracle, had, been, performed, ...]|1
953|[as, if, I, must, have, been, insane, when, I, wrote, that, speech, and, saw, no, harm, in, it, ,, no, disrespect, toward, those, men, whom, I, reverenced, so, much, ., And, what, shame, I, brought, upon, you, ,, after, what, you, said, in, introducing, me, !, It, burns, me, like, fire, to, think, of, it, ., The, whole, matter, is, a, dreadful, subject, --, let, me, drop, it, here, --, at, least, on, paper, ., Penitently, yrs, ,, MY, DEAR, HOWELLS, ,, --, Your, letter, was, a, godsend, ;, and, perhaps, the, welcomest, part, of, it, was, your, consent, that, ...]|1
954|[heard, of, it, ., But, I, did, n't, ., A, girl, ca, n't, well, travel, alone, ,, so, I, offered, no, objection, ., She, leaves, us, at, Hamburg, ., So, I, 've, got, 6, people, in, my, care, ,, now, --, which, is, just, 6, too, many, for, a, man, of, my, unexecutive, capacity, ., I, expect, nothing, else, but, to, lose, some, of, them, overboard, ., We, send, our, loving, good-byes, to, all, the, household, and, hope, to, see, you, again, after, a, spell, ., Affly, Yrs, ., MY, DEAR, HOWELLS, ,, --, I, only, propose, to, write, a, ...]|1
955|[,, --, It, is, actually, all, over, !, I, was, so, low-spirited, at, the, station, yesterday, ,, and, this, morning, ,, when, I, woke, ,, I, could, n't, seem, to, accept, the, dismal, truth, that, you, were, really, gone, ,, and, the, pleasant, tramping, and, talking, at, an, end, ., Ah, ,, my, boy, !, it, has, been, such, a, rich, holiday, to, me, ,, and, I, feel, under, such, deep, and, honest, obligations, to, you, for, coming, ., I, am, putting, out, of, my, mind, all, memory, of, the, times, when, I, misbehaved, toward, you, and, hurt, you, :, ...]|1
956|[,, and, transferred, the, adventure, to, our, big, room, in, the, hotel, at, Heilbronn, ,, and, got, it, on, paper, a, good, deal, to, my, satisfaction, ., I, found, the, Swiss, note-book, ,, some, time, ago, ., When, it, was, first, lost, I, was, glad, of, it, ,, for, I, was, getting, an, idea, that, I, had, lost, my, faculty, of, writing, sketches, of, travel, ;, therefore, the, loss, of, that, note-book, would, render, the, writing, of, this, one, simply, impossible, ,, and, let, me, gracefully, out, ;, I, was, about, to, write, to, Bliss, and, propose, some, other, book, ...]|1
957|[above, it, ,, for, it, had, possibilities, in, it, ,, and, even, practical, ones, ., While, I, was, not, sorry, you, abandoned, it, ,, I, should, not, be, sorry, if, you, had, stuck, to, it, and, given, it, a, trial, ., But, on, the, whole, you, did, the, wise, thing, to, lay, it, aside, ,, I, think, ,, because, a, lecture, is, a, most, easy, thing, to, fail, in, ;, and, at, your, time, of, life, ,, and, in, your, own, town, ,, such, a, failure, would, make, a, deep, and, cruel, wound, in, your, heart, and, in, your, pride, ...]|1
958|[I, did, n't, want, any, more, conspicuousness, ., When, the, head, of, the, procession, passed, it, was, grand, to, see, Sheridan, ,, in, his, military, cloak, and, his, plumed, chapeau, ,, sitting, as, erect, and, rigid, as, a, statue, on, his, immense, black, horse, --, by, far, the, most, martial, figure, I, ever, saw, ., And, the, crowd, roared, again, ., It, was, chilly, ,, and, Gen., Deems, lent, me, his, overcoat, until, night, ., He, came, a, few, minutes, ago, --, 5.45, P.M., ,, and, got, it, ,, but, brought, Gen., Willard, ,, who, lent, me, his, for, the, ...]|1
959|[model, autobiography, ., Continue, to, develop, your, character, in, the, same, gradual, inconspicuous, and, apparently, unconscious, way, ., The, reader, ,, up, to, this, time, ,, may, have, his, doubts, ,, perhaps, ,, but, he, ca, n't, say, decidedly, ,, ``, This, writer, is, not, such, a, simpleton, as, he, has, been, letting, on, to, be, ., '', Keep, him, in, that, state, of, mind, ., If, ,, when, you, shall, have, finished, ,, the, reader, shall, say, ,, ``, The, man, is, an, ass, ,, but, I, really, do, n't, know, whether, he, knows, it, or, not, ,, '', ...]|1
960|[to, it, right, away, ., No, ,, no, thanks, --, I, shall, be, glad, to, do, it, --, it, will, be, a, labor, of, love, ., '', So, all, Joe, 's, laborious, hours, were, for, naught, !, It, was, as, if, he, had, come, to, borrow, a, dollar, ,, and, been, offered, a, thousand, before, he, could, unfold, his, case, ..., ., But, it, 's, getting, dark, ., Merry, Christmas, to, all, of, you, ., Yrs, Ever, ,, DEAR, SIR, ,, --, Several, times, since, your, election, persons, wanting, office, have, asked, me, ``, to, use, my, influence, '', with, ...]|1
961|[concluded, that, I, can, answer, one, of, your, questions, with, full, confidence, --, thus, :, Make, it, a, subscription, book, ., Mighty, few, books, that, come, strictly, under, the, head, of, literature, will, sell, by, subscription, ;, but, if, Uncle, Remus, wo, n't, ,, the, gift, of, prophecy, has, departed, out, of, me, ., When, a, book, will, sell, by, subscription, ,, it, will, sell, two, or, three, times, as, many, copies, as, it, would, in, the, trade, ;, and, the, profit, is, bulkier, because, the, retail, price, is, greater, ..., .., You, did, n't, ask, me, for, a, subscription-publisher, ...]|1
962|[latter, great, work, ,, and, then, dismiss, the, subject, for, good, ., Well, ,, ever, since, then, I, have, worked, day, and, night, making, notes, and, collecting, and, classifying, material, ., I, 've, got, collectors, at, work, in, England, ., I, went, to, New, York, and, sat, three, hours, taking, evidence, while, a, stenographer, set, it, down, ., As, my, labors, grew, ,, so, also, grew, my, fascination, ., Malice, and, malignity, faded, out, of, me, --, or, maybe, I, drove, them, out, of, me, ,, knowing, that, a, malignant, book, would, hurt, nobody, but, the, fool, who, wrote, it, ...]|1
963|[Etruscan, malaria, in, your, bones, ,, instead, of, the, wretched, pinch-beck, Hartford, article, that, you, are, suffering, from, now, ..., ., it, 's, a, great, opportunity, for, you, ., Besides, ,, nobody, over, there, likes, you, half, as, well, as, I, do, ., '', It, should, be, added, that, 'Orme, 's, Motor, ', was, the, provisional, title, that, Clemens, and, Howells, had, selected, for, their, comedy, ,, which, was, to, be, built, ,, in, some, measure, ,, at, least, ,, around, the, character, ,, or, rather, from, the, peculiarities, ,, of, Orion, Clemens, ., The, Cable, mentioned, in, Mark, Twain, ...]|1
964|[work, in, one, ,, and, have, n't, anything, left, to, do, ,, now, ,, but, revise, ., I, 've, written, eight, or, nine, hundred, MS, pages, in, such, a, brief, space, of, time, that, I, must, n't, name, the, number, of, days, ;, I, should, n't, believe, it, myself, ,, and, of, course, could, n't, expect, you, to, ., I, used, to, restrict, myself, to, 4, or, 5, hours, a, day, and, 5, days, in, the, week, ,, but, this, time, I, 've, wrought, from, breakfast, till, 5.15, p.m., six, days, in, the, week, ;, and, once, or, twice, I, ...]|1
965|[the, stock, was, advertised, in, a, religious, paper, ,, a, circumstance, which, was, very, suspicious, ;, and, the, compliment, came, to, you, from, a, man, who, was, interested, to, make, a, purchaser, of, you, ., I, am, afraid, you, deserve, your, loss, ., A, financial, scheme, advertised, in, any, religious, paper, is, a, thing, which, any, living, person, ought, to, know, enough, to, avoid, ;, and, when, the, factor, is, added, that, M., runs, that, religious, paper, ,, a, dead, person, ought, to, know, enough, to, avoid, it, ., Very, Truly, Yours, DEAR, CHARLEY, ,, --, The, Committee, of, the, ...]|1
966|[written, more, matter, than, could, be, got, into, the, book, ., I, then, enlarged, the, book, --, had, to, ., Then, he, lost, his, voice, ., He, was, not, quite, done, yet, ,, however, :, --, there, was, no, end, of, little, plums, and, spices, to, be, stuck, in, ,, here, and, there, ;, and, this, work, he, patiently, continued, ,, a, few, lines, a, day, ,, with, pad, and, pencil, ,, till, far, into, July, ,, at, Mt, ., McGregor, ., One, day, he, put, his, pencil, aside, ,, and, said, he, was, done, --, there, was, nothing, more, ...]|1
967|[is, the, penning, of, a, sharp, answer, ., He, blames, nobody, but, that, other, person, ., That, person, is, a, very, base, being, ;, he, must, be, ;, he, would, degrade, himself, for, money, ,, otherwise, it, would, not, occur, to, him, that, you, would, do, such, a, thing, ., But, all, the, same, ,, that, application, has, done, its, work, ,, and, taken, you, down, in, your, own, estimation, ., You, recognize, that, everybody, has, n't, as, high, an, opinion, of, you, as, you, have, of, yourself, ;, and, in, spite, of, you, there, ensues, an, interval, during, which, ...]|1
968|[that, !, When, that, man, goes, to, --, to, --, well, ,, wherever, he, is, going, to, --, we, sha, n't, want, the, microscopic, details, of, his, address, ., I, guess, we, can, find, him, ., Well, ,, as, I, was, saying, ,, I, believe, that, this, whole, paltry, and, ridiculous, swindle, is, a, pure, creation, of, one, of, those, cabbages, that, used, to, be, at, the, head, of, one, of, those, Retreats, down, there, --, Departments, ,, you, know, --, and, that, you, will, find, it, so, ,, if, you, will, look, into, it, ., And, moreover, --, but, ...]|1
969|[receipt, on, a, horse-blanket, ,, why, do, n't, they, hire, a, ship, and, send, it, over, at, their, own, expense, ?, Was, n't, it, good, that, they, caught, me, out, with, an, old, book, instead, of, a, new, one, ?, The, tax, on, a, new, book, would, bankrupt, a, body, ., It, was, my, purpose, to, go, to, England, next, May, and, stay, the, rest, of, the, year, ,, but, I, 've, found, that, tax, office, out, just, in, time, ., My, new, book, would, issue, in, March, ,, and, they, would, tax, the, sale, in, both, countries, ., Come, ...]|1
970|[dared, to, say, that, thing, in, my, presence, ,, '', said, Alfred, ,, ``, taking, a, mock, heroic, attitude, ,, and, casting, an, arch, glance, upon, the, company, ,, blood, would, have, flowed, ., '', ``, If, he, had, dared, to, say, that, thing, in, my, presence, ,, '', said, Hawkwood, ,, with, that, in, his, eye, which, caused, more, than, one, heart, in, that, guilty, assemblage, to, quake, ,, ``, blood, would, have, flowed, ., '', ``, If, he, had, dared, to, say, that, thing, in, my, presence, ,, '', said, the, paltry, blusterer, ,, with, valor, on, his, ...]|1
971|[the, other, day, --, a, courtesy, due, a, paper, which, ordered, $, 240,000, worth, of, our, machines, long, ago, when, it, was, still, in, a, crude, condition, ., The, Herald, has, ordered, its, foreman, to, come, up, here, next, Thursday, ;, but, that, is, the, only, invitation, which, will, go, out, for, some, time, yet, ., The, machine, was, finished, several, weeks, ago, ,, and, has, been, running, ever, since, in, the, machine, shop, ., It, is, a, magnificent, creature, of, steel, ,, all, of, Pratt, &, Whitney, 's, super-best, workmanship, ,, and, as, nicely, adjusted, and, as, accurate, as, ...]|1
